datetime,NetPosUsd,NetUsdPnL,AbsVolume,Mid
2014.03.21T06:00:00.000,75819.975,23.65,746950.85,1.378545
2014.03.21T07:00:00.000,-63412.61,30.20303278,121861.085,1.378535
2014.03.21T08:00:00.000,198275.76,-93.90809493,2492059.41,1.376915
2014.03.21T09:00:00.000,14438775.59,7884.793448,20603252.24,1.378535
2014.03.21T10:00:00.000,14528304.33,10923.42756,2119715.135,1.379575
2014.03.21T11:00:00.000,42181009.85,-17007.25252,27020006.54,1.378915
2014.03.21T12:00:00.000,913258.79,23010.23326,43663646.81,1.379545
2014.03.21T13:00:00.000,3038743.575,-2288.541567,2901395.945,1.378115
2014.03.21T14:00:00.000,548179.585,2992.321522,25635958.33,1.380805
2014.03.21T15:00:00.000,11750054.85,2684.236482,14208712.07,1.380735
2014.03.21T16:00:00.000,55886859.09,-75277.88018,40533086.59,1.378085
2014.03.21T17:00:00.000,83618541.26,96945.0326,32013361.6,1.379935
2014.03.21T18:00:00.000,939490.575,-18330.53909,93674721.22,1.379575
2014.03.21T19:00:00.000,938029.4,-81.70778717,227493.805,1.379455
2014.03.21T20:00:00.000,709178.65,209.0135806,1220003.23,1.379725
2014.03.21T21:00:00.000,655307.625,-69.64345891,158797.525,1.379595
2014.03.23T22:00:00.000,1242202.5,415.2704221,1958294.625,1.380225
2014.03.23T23:00:00.000,3617576.025,-975.0264181,486981.075,1.379175
2014.03.24T00:00:00.000,3676913.825,1404.041882,1094735.2,1.379705
2014.03.24T01:00:00.000,3523766.575,-1440.654596,879839.18,1.379165
2014.03.24T02:00:00.000,3244657.585,-537.6211437,146339.39,1.378945
2014.03.24T03:00:00.000,2977317.07,1690.979319,2246193.535,1.379665
2014.03.24T04:00:00.000,2979689.875,993.0089274,904445.935,1.380125
2014.03.24T05:00:00.000,3005803.35,-107.8312672,68877.875,1.380075
2014.03.24T06:00:00.000,4387403.79,1491.655722,2320015.8,1.380555
2014.03.24T07:00:00.000,56244677.27,-18156.15078,52511865.38,1.379865
2014.03.24T08:00:00.000,57059211.13,819.6745636,45263313.95,1.379875
2014.03.24T09:00:00.000,1161989.47,38418.84199,211209333.7,1.380035
2014.03.24T10:00:00.000,1297572.03,-2182.624688,5243503.39,1.377465
2014.03.24T11:00:00.000,3102051.18,681.2769142,2655752.52,1.377465
2014.03.24T12:00:00.000,5074731.495,-3456.381331,881545.635,1.376385
2014.03.24T13:00:00.000,6029928.85,3801.946793,3390777.345,1.377325
2014.03.24T14:00:00.000,2909417.28,1988.014493,32195426.23,1.377565
2014.03.24T15:00:00.000,4089236.2,814.0672109,4316642.82,1.377775
2014.03.24T16:00:00.000,2752534.995,1234.390306,3107566.805,1.378335
2014.03.24T17:00:00.000,991238.565,744.7055468,2600254.44,1.378635
2014.03.24T18:00:00.000,1075393.875,6801.854701,20146525.53,1.387605
2014.03.24T19:00:00.000,1075294.185,-2866.883807,8145127.49,1.383905
2014.03.24T20:00:00.000,965923.81,-37.31301603,18169.085,1.383845
2014.03.24T21:00:00.000,942432.495,34.97735213,142690.585,1.383895
2014.03.24T22:00:00.000,942398.445,-34.03277181,108094.46,1.383845
2014.03.24T23:00:00.000,949303.95,-12.59324419,23587.525,1.383825
2014.03.25T00:00:00.000,942269.055,-115.9397001,334040.895,1.383655
2014.03.25T01:00:00.000,915754.53,-223.4878887,686096.505,1.383315
2014.03.25T02:00:00.000,1026479.09,49.21892968,299125.96,1.383395
2014.03.25T03:00:00.000,1026582.97,103.88,310439.92,1.383535
2014.03.25T04:00:00.000,1026501.35,-81.62,243917.08,1.383425
2014.03.25T05:00:00.000,1030271.675,-379.5308827,1123973.705,1.382915
2014.03.25T06:00:00.000,1039741.52,-209.4630245,586315.365,1.382635
2014.03.25T07:00:00.000,979273.74,397.6730066,1518231.08,1.383155
2014.03.25T08:00:00.000,1090257.1,300.9987474,1531914.79,1.383575
2014.03.25T09:00:00.000,1017899.04,-403.3989722,993224.66,1.383015
2014.03.25T10:00:00.000,1087039.815,-1365.496453,3844961.265,1.381245
2014.03.25T11:00:00.000,1065325.395,386.5481009,1164467.3,1.381745
2014.03.25T12:00:00.000,1023087.585,-802.9867667,2133392.87,1.380685
2014.03.25T13:00:00.000,995807.67,-1018.393942,2989386.075,1.379235
2014.03.25T14:00:00.000,1312184.44,-700.7642369,1627351.68,1.378345
2014.03.25T15:00:00.000,1277366.07,1028.283845,3188570.19,1.379445
2014.03.25T16:00:00.000,968519.585,-1320.966252,3089285.985,1.377695
2014.03.25T17:00:00.000,676261.25,1434.532272,5840693.845,1.380125
2014.03.25T18:00:00.000,577953.97,1244.017177,6342341.9,1.382665
2014.03.25T19:00:00.000,131346.525,-115.5073315,1010060.385,1.382595
2014.03.25T20:00:00.000,-201838.43,7.343112699,456210.105,1.382455
2014.03.25T21:00:00.000,-330459.325,-48.828902,1131862.635,1.382675
2014.03.25T22:00:00.000,-282055.5,17.57780796,59984.025,1.382625
2014.03.25T23:00:00.000,-257151.51,17.9867035,147521.07,1.382535
2014.03.26T00:00:00.000,-13820.15,74.74226572,553348.42,1.382015
2014.03.26T01:00:00.000,-24876.45,10.52168387,602683.84,1.382025
2014.03.26T02:00:00.000,-122964.625,22.22122414,520607.725,1.381625
2014.03.26T03:00:00.000,183765.435,13.57079095,606114.04,1.381695
2014.03.26T04:00:00.000,58013.55,-45.36158065,778141.665,1.381275
2014.03.26T05:00:00.000,53858.805,-10.75932166,571751.985,1.380995
2014.03.26T06:00:00.000,73175.245,-14.77708603,584972.19,1.380665
2014.03.26T07:00:00.000,4142.865,5.968235779,2175233.59,1.380955
2014.03.26T08:00:00.000,363362.115,163.8814966,3461093.54,1.381605
2014.03.26T09:00:00.000,470455.535,-609.8898936,3565264.41,1.379635
2014.03.26T10:00:00.000,-505056.21,103.0275177,2160039.835,1.379935
2014.03.26T11:00:00.000,-531298.075,-25.07557628,259310.425,1.379995
2014.03.26T12:00:00.000,-361294.07,297.2141185,579827.815,1.378985
2014.03.26T13:00:00.000,-811084.26,-134.5377831,4048692.16,1.379395
2014.03.26T14:00:00.000,-808360.63,-34.06698918,1356192.97,1.379455
2014.03.26T15:00:00.000,-1172273.25,178.3417682,1326481.78,1.379145
2014.03.26T16:00:00.000,-1162155.585,477.8941686,883560.355,1.378595
2014.03.26T17:00:00.000,-1097417.34,-84.6090017,372960.955,1.378665
2014.03.26T18:00:00.000,-1083795.75,-157.8255719,910804.62,1.378875
2014.03.26T19:00:00.000,-1335244.68,-515.8058552,1405376.34,1.379385
2014.03.26T20:00:00.000,-946285.55,-16.81453475,809521.21,1.379425
2014.03.26T21:00:00.000,-1011565.77,889.7054634,2631581.56,1.378155
2014.03.26T22:00:00.000,-942911.1,-268.0971974,896693.21,1.378525
2014.03.26T23:00:00.000,-942781.14,129.96,425079.02,1.378335
2014.03.27T00:00:00.000,-962252.33,-174.0389989,584129.03,1.378585
2014.03.27T01:00:00.000,-1107204.505,-175.2483961,996409.695,1.378835
2014.03.27T02:00:00.000,-963616.935,212.4781996,460779.35,1.378565
2014.03.27T03:00:00.000,-1104206.535,38.49960476,649707.29,1.378535
2014.03.27T04:00:00.000,-1079181.495,213.267172,496813.92,1.378265
2014.03.27T05:00:00.000,-1076729.555,-304.9322379,875692.36,1.378655
2014.03.27T06:00:00.000,-1075623.9,-273.438636,784782.955,1.379005
2014.03.27T07:00:00.000,-893012.04,652.5015232,1818777.29,1.378105
2014.03.27T08:00:00.000,-1545358.65,710.6220721,1149153.95,1.377325
2014.03.27T09:00:00.000,-1647640.575,965.1030439,991857.775,1.376475
2014.03.27T10:00:00.000,-3655009.055,2091.723801,587187.92,1.375615
2014.03.27T11:00:00.000,-3501169.225,-169.4801685,364206.16,1.375705
2014.03.27T12:00:00.000,-1353124.075,-848.7662277,4242796.47,1.376525
2014.03.27T13:00:00.000,-4166967.06,142.8769529,2299687.335,1.376145
2014.03.27T14:00:00.000,-1324698.05,-1894.173635,8262267.54,1.377025
2014.03.27T15:00:00.000,-2140939.3,1522.8161,1277120.6,1.375925
2014.03.27T16:00:00.000,-7787406.9,12741.83256,1545517.7,1.373925
2014.03.27T17:00:00.000,-8113837.68,-2174.908961,2467762.82,1.374295
2014.03.27T18:00:00.000,-12713721.65,-2790.623438,5713231.395,1.374605
2014.03.27T19:00:00.000,-13667317.11,-968.0946531,2559060.685,1.374705
2014.03.27T20:00:00.000,-13687459.91,5976.532895,735666.435,1.374105
2014.03.27T21:00:00.000,-13307432.13,762.0658059,1341298.66,1.374025
2014.03.27T22:00:00.000,-13280918.13,-969.1201642,267735.85,1.374125
2014.03.27T23:00:00.000,-13267131.47,-2704.228565,650735.14,1.374405
2014.03.28T00:00:00.000,-14695732.13,3209.667968,846423.21,1.374075
2014.03.28T01:00:00.000,-14619545.99,-3507.413777,1292150.97,1.374405
2014.03.28T02:00:00.000,-14476076.02,-839.4078415,463106.945,1.374485
2014.03.28T03:00:00.000,-14475444.1,631.92,136015.44,1.374425
2014.03.28T04:00:00.000,-14682796.87,-2514.335535,748886.845,1.374665
2014.03.28T05:00:00.000,-14689192.07,-5020.317434,1066899.445,1.375135
2014.03.28T06:00:00.000,-14852450.54,3105.223412,491095.215,1.374845
2014.03.28T07:00:00.000,-14661832.5,5066.465417,772839.775,1.374375
2014.03.28T08:00:00.000,-13026515.06,-3091.403179,2388260.29,1.374685
2014.03.28T09:00:00.000,-11622233.63,31516.16563,6099543.565,1.371355
2014.03.28T10:00:00.000,-11399324.83,-4828.655816,5025362.15,1.371925
2014.03.28T11:00:00.000,-11357131.5,-14101.69415,4897445.125,1.373625
2014.03.28T12:00:00.000,-12810240.23,165.0117507,1992966.46,1.373605
2014.03.28T13:00:00.000,-12958712.71,-4239.879575,4083613.885,1.374055
2014.03.28T14:00:00.000,-10026493.29,-14866.2277,6733941.03,1.375565
2014.03.28T15:00:00.000,-16711739.19,3499.698724,7466566.82,1.375565
2014.03.28T16:00:00.000,-5630171.15,4692.447934,10938742.76,1.375225
2014.03.28T17:00:00.000,-5699817.15,1851.61974,776241.75,1.374775
2014.03.28T18:00:00.000,-5956532.575,-2343.962237,1601079.675,1.375325
2014.03.28T19:00:00.000,-3320902.725,819.8928723,3258645.25,1.375115
2014.03.28T20:00:00.000,-3052289.975,-889.7952423,3450471.35,1.375525
2014.03.28T21:00:00.000,-3102372.24,813.745959,980990.335,1.375165
2014.03.30T22:00:00.000,-3034121.37,-514.1032799,597657.97,1.375395
2014.03.30T23:00:00.000,-3029091.955,904.5021091,938696.285,1.374985
2014.03.31T00:00:00.000,-3025715,-748.1205947,785978.755,1.375325
2014.03.31T01:00:00.000,-2889610.5,-1429.884717,1701308.1,1.376005
2014.03.31T02:00:00.000,-2633421.825,1687.062809,1700315.825,1.375155
2014.03.31T03:00:00.000,-2631338.49,708.2818121,849571.565,1.374785
2014.03.31T04:00:00.000,-2631166.23,172.26,206987.04,1.374695
2014.03.31T05:00:00.000,-2635846.245,-555.5217118,679333.105,1.374985
2014.03.31T06:00:00.000,-2632601.73,-881.4905039,1062064.235,1.375445
2014.03.31T07:00:00.000,-2266107.12,663.2238959,169916.56,1.375065
2014.03.31T08:00:00.000,-2568739.955,-1411.654116,2565384.855,1.375865
2014.03.31T09:00:00.000,-1769438.385,1094.417923,1526500.17,1.374855
2014.03.31T10:00:00.000,-2419206.075,-5226.54115,8959003.55,1.378465
2014.03.31T11:00:00.000,-3460500.78,-3071.847777,4563248.305,1.379785
2014.03.31T12:00:00.000,-808208.27,546.3782173,7437697.95,1.379195
2014.03.31T13:00:00.000,-5585012.425,1624.230517,16133170.93,1.378675
2014.03.31T14:00:00.000,-2761588.83,-1001.376988,7325613.075,1.379415
2014.03.31T15:00:00.000,-6865685.875,6319.778152,32606763.93,1.378375
2014.03.31T16:00:00.000,-7451573.625,3732.8246,23419366.75,1.377625
2014.03.31T17:00:00.000,-590838.105,-443.5158952,6217089.18,1.377245
2014.03.31T18:00:00.000,-523254.3,105.739702,478408.655,1.376985
2014.03.31T19:00:00.000,-420160.375,-220.9628534,1573470.475,1.377575
2014.03.31T20:00:00.000,-420175.625,-15.25,118758.25,1.377625
2014.03.31T21:00:00.000,-426828.15,238.0323979,1454024.825,1.376865
2014.03.31T22:00:00.000,-446272.74,-161.0008828,1284804.26,1.377385
2014.03.31T23:00:00.000,-446282.46,-9.72,71263.68,1.377415
2014.04.01T00:00:00.000,-411841.105,5.558943827,13074.245,1.377395
2014.04.01T01:00:00.000,-411873.995,-32.89,261302.91,1.377505
2014.04.01T02:00:00.000,-411781.305,92.68795412,733644.72,1.377195
2014.04.01T03:00:00.000,-213455.925,-5.087448942,58532.73,1.377135
2014.04.01T04:00:00.000,-214886.1,-52.75571481,809091.335,1.377475
2014.04.01T05:00:00.000,-214879.86,6.24,95025.2,1.377435
2014.04.01T06:00:00.000,-352687.36,-40.02917214,1034766.7,1.377685
2014.04.01T07:00:00.000,-581315.55,57.35968999,57811.15,1.377525
2014.04.01T08:00:00.000,-899443.78,-962.5561454,5299725.37,1.379515
2014.04.01T09:00:00.000,-898018.695,46.00140142,156705.745,1.379445
2014.04.01T10:00:00.000,-998732.66,-17.96117964,371706.375,1.379465
2014.04.01T11:00:00.000,-1204168.185,103.0810075,152031.565,1.379345
2014.04.01T12:00:00.000,-1046679.975,268.3888603,396627.64,1.379025
2014.04.01T13:00:00.000,-910763.7,-649.4645863,2737825.375,1.379945
2014.04.01T14:00:00.000,-1025336.285,-7.605456474,357630.135,1.379995
2014.04.01T15:00:00.000,-910374.3,456.155549,1399152.925,1.379355
2014.04.01T16:00:00.000,-909673.715,-677.6612233,2682709.525,1.380385
2014.04.01T17:00:00.000,-913397.81,416.2243029,1425171.115,1.379755
2014.04.01T18:00:00.000,-1088208.525,420.4431906,933624.795,1.379225
2014.04.01T19:00:00.000,-889606.575,-29.98482955,230670.66,1.379235
2014.04.01T20:00:00.000,-870543.375,-247.4347379,974596.74,1.379625
2014.04.01T21:00:00.000,-693790.415,197.8347251,424641.58,1.379305
2014.04.01T22:00:00.000,-670371.39,-26.68566901,442060.345,1.379365
2014.04.01T23:00:00.000,-780816.81,-93.70150494,741068.16,1.379535
2014.04.02T00:00:00.000,-725540.73,99.33686538,122080.59,1.379355
2014.04.02T01:00:00.000,-767082.62,-160.2317681,731488.43,1.379645
2014.04.02T02:00:00.000,-755097.945,-435.5139838,1895133.565,1.380435
2014.04.02T03:00:00.000,-753673.83,43.84414989,188995.085,1.380355
2014.04.02T04:00:00.000,-753591.93,81.9,356954.1,1.380205
2014.04.02T05:00:00.000,-782808.705,-226.9938359,1043324.675,1.380615
2014.04.02T06:00:00.000,-782888.085,-79.38,333164.02,1.380755
2014.04.02T07:00:00.000,-1001308.375,-205.2711375,1080448.11,1.381115
2014.04.02T08:00:00.000,-837808.715,623.3841141,1479772.49,1.380245
2014.04.02T09:00:00.000,-892416.805,580.4362701,2122674.9,1.379315
2014.04.02T10:00:00.000,-988976.025,-13.88859488,266565.19,1.379325
2014.04.02T11:00:00.000,-865870.7,372.2790675,1117666.525,1.378775
2014.04.02T12:00:00.000,-859325.705,-347.559192,1478030.015,1.379335
2014.04.02T13:00:00.000,-1050573.21,403.4189529,70429.025,1.378705
2014.04.02T14:00:00.000,-1163086.86,510.3383053,1204742.04,1.378065
2014.04.02T15:00:00.000,-860496.875,1026.581984,1941843.635,1.376795
2014.04.02T16:00:00.000,-1036161.885,492.8648852,1374419.25,1.376045
2014.04.02T17:00:00.000,-1080674.175,-470.2101875,1519878.41,1.376655
2014.04.02T18:00:00.000,-1084654.42,149.9237499,368867.385,1.376465
2014.04.02T19:00:00.000,-909783.875,119.1585937,241075.385,1.376375
2014.04.02T20:00:00.000,-721257.18,-11.61685653,363691.825,1.376445
2014.04.02T21:00:00.000,-1042188.395,-197.6558267,1036879.885,1.376735
2014.04.02T22:00:00.000,-1037907.39,151.1910082,458927.245,1.376535
2014.04.02T23:00:00.000,-937461.195,-45.46090962,243538.875,1.376595
2014.04.03T00:00:00.000,-912728.895,-47.44545374,260507.01,1.376665
2014.04.03T01:00:00.000,-671890.6,-82.35447082,897791.775,1.376825
2014.04.03T02:00:00.000,-679889.73,263.9765098,1131734.88,1.376295
2014.04.03T03:00:00.000,-707179.19,233.3070081,1069461.86,1.375835
2014.04.03T04:00:00.000,-720911.34,26.8439348,105479.95,1.375785
2014.04.03T05:00:00.000,-755305.965,-1.473825119,34394.625,1.375785
2014.04.03T06:00:00.000,-769186.795,-120.9673762,538414.07,1.376005
2014.04.03T07:00:00.000,-790251.63,-419.6875817,1799171.365,1.376745
2014.04.03T08:00:00.000,-485825.075,195.1591069,793530.305,1.376275
2014.04.03T09:00:00.000,-331643.715,26.24291871,113606.68,1.376115
2014.04.03T10:00:00.000,-121133.32,-95.97849666,1525884.525,1.376515
2014.04.03T11:00:00.000,-148659.3,4.85196605,67950.18,1.376475
2014.04.03T12:00:00.000,-275397,-56.03503103,2685242.13,1.376985
2014.04.03T13:00:00.000,-657668.25,522.8169271,2169210.33,1.375875
2014.04.03T14:00:00.000,-875224.35,2031.09356,9453641.4,1.371825
2014.04.03T15:00:00.000,-742027.485,195.007903,204304.755,1.371585
2014.04.03T16:00:00.000,-664791.925,458.7101958,1211235.91,1.370705
2014.04.03T17:00:00.000,-732682.71,-697.552952,3470631.985,1.372065
2014.04.03T18:00:00.000,-939611.075,223.6716953,441119.675,1.371695
2014.04.03T19:00:00.000,-1142471.995,107.2088432,601180.9,1.371515
2014.04.03T20:00:00.000,-1622502.245,49.00101359,480030.25,1.371515
2014.04.03T21:00:00.000,-1211498.075,-559.3657714,1699666.18,1.372025
2014.04.03T22:00:00.000,-1142646.925,262.5153534,646103.2,1.371725
2014.04.03T23:00:00.000,-1183729.635,70.6947115,150170.25,1.371645
2014.04.04T00:00:00.000,-1185654.24,-552.5324528,1531948.285,1.372285
2014.04.04T01:00:00.000,-1117023.71,23.76696781,20782.73,1.372265
2014.04.04T02:00:00.000,-1219179.045,729.8410781,1723503.945,1.371405
2014.04.04T03:00:00.000,-1128271.275,402.3446421,1016464.32,1.370925
2014.04.04T04:00:00.000,-1201158.06,-212.4025884,697313.075,1.371185
2014.04.04T05:00:00.000,-1133895.565,74.47639627,145351.455,1.371095
2014.04.04T06:00:00.000,-1148550.23,424.3281065,1199371.935,1.370585
2014.04.04T07:00:00.000,-1120827.69,317.1174032,876088.76,1.370205
2014.04.04T08:00:00.000,-1222062.3,148.0067587,148345.65,1.370025
2014.04.04T09:00:00.000,-1262170.635,-370.6544525,1135688.215,1.370435
2014.04.04T10:00:00.000,-1261241.8,-440.1384612,1316964.465,1.370915
2014.04.04T11:00:00.000,-1411414.15,618.6201595,1237436.81,1.370305
2014.04.04T12:00:00.000,-1533785.325,-377.58496,1048396.005,1.370675
2014.04.04T13:00:00.000,-775035.925,-397.013506,3849718.11,1.371745
2014.04.04T14:00:00.000,-749059.065,1326.879181,5359586.42,1.369395
2014.04.04T15:00:00.000,-1070851.25,-33.75367303,361564.785,1.369375
2014.04.04T16:00:00.000,-1112712.02,-762.7037115,2476590.91,1.370335
2014.04.04T17:00:00.000,-1137552.35,-173.1166331,790627.11,1.370545
2014.04.04T18:00:00.000,-994616.37,441.3693526,793667.71,1.369995
2014.04.04T19:00:00.000,-1011226.05,-169.7435146,671415.54,1.370225
2014.04.04T20:00:00.000,-1035958.14,-61.61110895,275846.2,1.370315
2014.04.04T21:00:00.000,-1025047.98,-51.28813681,244396.46,1.370385
2014.04.06T22:00:00.000,-1142684.25,199.5494249,433655.51,1.370125
2014.04.06T23:00:00.000,-1257591.15,164.0470702,361239.25,1.369925
2014.04.07T00:00:00.000,-1260754.2,-421.6190981,1200528.72,1.370385
2014.04.07T01:00:00.000,-1260524.2,230,598855.5,1.370135
2014.04.07T02:00:00.000,-1259264.345,-110.3298289,288820.895,1.370255
2014.04.07T03:00:00.000,-1306860.75,357.6343147,862315.115,1.369875
2014.04.07T04:00:00.000,-1306793.97,66.78,167682.06,1.369805
2014.04.07T05:00:00.000,-1071343.91,-158.8063703,796932.76,1.370005
2014.04.07T06:00:00.000,-868906.51,-349.4830251,1539761.38,1.370515
2014.04.07T07:00:00.000,-830877.51,-348.2351596,1574080.46,1.371085
2014.04.07T08:00:00.000,-807963.695,-398.5077143,1656124.515,1.371755
2014.04.07T09:00:00.000,-792510.25,368.7597241,1099583.555,1.371125
2014.04.07T10:00:00.000,-925975.125,-417.8731194,1797563.475,1.371815
2014.04.07T11:00:00.000,-1045688.79,-316.8953461,1277950.635,1.372295
2014.04.07T12:00:00.000,-937502.875,-277.0583021,1289143.515,1.372625
2014.04.07T13:00:00.000,-901965.735,-150.2066261,743503.03,1.372855
2014.04.07T14:00:00.000,-594978.805,-691.0689551,3679459.75,1.374085
2014.04.07T15:00:00.000,-391628.475,-4.062606742,600829.4,1.374135
2014.04.07T16:00:00.000,-383472.945,-85.05654989,1325386.49,1.374455
2014.04.07T17:00:00.000,-563288.75,213.2045221,579111.295,1.373875
2014.04.07T18:00:00.000,-666450.625,-108.6607015,702806.875,1.374125
2014.04.07T19:00:00.000,-528957.275,80.66951344,229020.65,1.373915
2014.04.07T20:00:00.000,-632272.3,-245.5202716,1518654.225,1.374505
2014.04.07T21:00:00.000,-659584.8,172.9737231,448032.6,1.374135
2014.04.07T22:00:00.000,-669223.225,-18.63301624,127592.425,1.374175
2014.04.07T23:00:00.000,-673429.05,-82.96409316,412069.145,1.374345
2014.04.08T00:00:00.000,-677478.135,73.87308212,355830.315,1.374195
2014.04.08T01:00:00.000,-676285.98,-182.0623972,903005.145,1.374565
2014.04.08T02:00:00.000,-700966.95,60.12381107,235735.09,1.374445
2014.04.08T03:00:00.000,-777947.19,-15.27161698,133211.59,1.374465
2014.04.08T04:00:00.000,-773705.565,118.660049,499835.235,1.374255
2014.04.08T05:00:00.000,-773767.495,-61.93,263978.33,1.374365
2014.04.08T06:00:00.000,-773891.355,-123.86,527956.66,1.374585
2014.04.08T07:00:00.000,-678941.25,129.9931263,255196.755,1.374375
2014.04.08T08:00:00.000,-703281.635,-951.3020051,4791788.475,1.376285
2014.04.08T09:00:00.000,-498435.99,-275.9515072,1685762.445,1.376895
2014.04.08T10:00:00.000,-519078.105,9.620357295,45024.645,1.376865
2014.04.08T11:00:00.000,-761168.555,215.7363196,96188.03,1.376435
2014.04.08T12:00:00.000,-761804.505,-634.555958,2786016.68,1.377585
2014.04.08T13:00:00.000,-717405,-1089.425268,5012710.035,1.379625
2014.04.08T14:00:00.000,-816809.04,-47.1001179,790366.62,1.379745
2014.04.08T15:00:00.000,27586.9,28.25281818,429769.36,1.379345
2014.04.08T16:00:00.000,180805.545,39.43726891,2482436.105,1.380195
2014.04.08T17:00:00.000,20694.075,23.30118718,1111410.96,1.379605
2014.04.08T18:00:00.000,-2759.23,4.383920791,461368.705,1.379615
2014.04.08T19:00:00.000,-77245,23.41515165,469222.83,1.379375
2014.04.08T20:00:00.000,-77263.48,-18.48,793145.1,1.379705
2014.04.08T21:00:00.000,-75883.775,0.132693201,1379.705,1.379705
2014.04.08T22:00:00.000,-85528.69,12.2508757,486795.475,1.379495
2014.04.08T23:00:00.000,-85518.15,10.54,408592.28,1.379325
2014.04.09T00:00:00.000,84137.605,-1.747910718,190550.085,1.379305
2014.04.09T01:00:00.000,84115.035,-22.57,889353.09,1.378935
2014.04.09T02:00:00.000,91020.93,10.27790684,415517.215,1.379105
2014.04.09T03:00:00.000,-57913.59,-1.988666273,339301.62,1.378895
2014.04.09T04:00:00.000,-195854.21,-35.20785715,1003287.02,1.379255
2014.04.09T05:00:00.000,-195844.27,9.94,168271.74,1.379185
2014.04.09T06:00:00.000,-187554.2,15.44428474,256152.57,1.379075
2014.04.09T07:00:00.000,9651.775,61.71095057,61851.425,1.378825
2014.04.09T08:00:00.000,223628.85,130.1139087,4077377.375,1.380425
2014.04.09T09:00:00.000,223437.69,-178.5818873,2572431.24,1.379245
2014.04.09T10:00:00.000,-270371.22,-79.31229758,1429985.76,1.379445
2014.04.09T11:00:00.000,-465216.705,-249.5225025,2835821.325,1.380465
2014.04.09T12:00:00.000,-684239.44,358.2550411,2065979.965,1.379515
2014.04.09T13:00:00.000,-790828.815,-339.4372809,1861263.795,1.380155
2014.04.09T14:00:00.000,-306667.47,-355.5273863,3665261.585,1.381385
2014.04.09T15:00:00.000,91234.77,240.8163909,2860419.07,1.382345
2014.04.09T16:00:00.000,233486.175,-105.2747736,1572856.355,1.381575
2014.04.09T17:00:00.000,-125658.715,-32.30350224,1267169.17,1.380865
2014.04.09T18:00:00.000,-284392.27,40.93210826,197450.465,1.380545
2014.04.09T19:00:00.000,-415612.5,-1065.190201,11873702.86,1.385375
2014.04.09T20:00:00.000,317312.705,245.0371299,3378499.865,1.385645
2014.04.09T21:00:00.000,387949.8,-15.576533,110381.415,1.385535
2014.04.09T22:00:00.000,530610.115,-23.93362518,120298.225,1.385405
2014.04.09T23:00:00.000,580455.365,-29.41423448,252401.87,1.385335
2014.04.10T00:00:00.000,777128.055,-62.5570114,3836.21,1.385255
2014.04.10T01:00:00.000,642127.755,813.7480546,4071419.98,1.386885
2014.04.10T02:00:00.000,639987.81,-753.7025787,3928738.715,1.385255
2014.04.10T03:00:00.000,494475.345,-80.43768352,217363.585,1.385085
2014.04.10T04:00:00.000,491556.075,-149.2244889,1009959.45,1.384665
2014.04.10T05:00:00.000,491577.375,21.3,144675.66,1.384725
2014.04.10T06:00:00.000,512374.15,27.62107548,217256.095,1.384795
2014.04.10T07:00:00.000,228418.575,-200.7084405,500306.465,1.384355
2014.04.10T08:00:00.000,-130271.31,183.5341989,4360932.445,1.385865
2014.04.10T09:00:00.000,-248096.685,5.962345254,479644.275,1.386015
2014.04.10T10:00:00.000,-195563.475,-130.7131179,2679200.25,1.386975
2014.04.10T11:00:00.000,-520179.375,-60.34916669,734728.32,1.387145
2014.04.10T12:00:00.000,-783443.125,219.081453,852535.27,1.386625
2014.04.10T13:00:00.000,-793263.9,-106.7694165,1155228.325,1.386825
2014.04.10T14:00:00.000,-978738.39,313.1166652,609854.64,1.386315
2014.04.10T15:00:00.000,-481662.025,-895.0467408,5682563.715,1.388075
2014.04.10T16:00:00.000,-366736.92,-330.4167466,3279223.425,1.389155
2014.04.10T17:00:00.000,-536047.85,155.7918336,513744.15,1.388725
2014.04.10T18:00:00.000,-1012169.115,217.4299884,199391.185,1.388435
2014.04.10T19:00:00.000,-1169542.21,-412.3706042,1539792.615,1.389005
2014.04.10T20:00:00.000,-1063579.51,418.1518363,903850.73,1.388485
2014.04.10T21:00:00.000,-1126166.765,-95.84396155,376652.175,1.388615
2014.04.10T22:00:00.000,-1124867.25,-89.12146553,267225.175,1.388725
2014.04.10T23:00:00.000,-1124705.25,162,483339.2,1.388525
2014.04.11T00:00:00.000,-1055377.8,-101.2187501,383603.23,1.388655
2014.04.11T01:00:00.000,-1333502.4,-302.308844,1268678.86,1.389065
2014.04.11T02:00:00.000,-1195017.3,-446.2234365,1323259.04,1.389555
2014.04.11T03:00:00.000,-1347965.35,-106.5320272,547428.7,1.389655
2014.04.11T04:00:00.000,-1396231.425,365.0901959,804084.895,1.389285
2014.04.11T05:00:00.000,-1312874.325,-8.39412868,97249.95,1.389285
2014.04.11T06:00:00.000,-1346062.125,156.7330657,214532.66,1.389125
2014.04.11T07:00:00.000,-1351715.925,-96.52266301,247309.4,1.389225
2014.04.11T08:00:00.000,-1228693.7,-669.4178841,1815973.625,1.389925
2014.04.11T09:00:00.000,-585974.43,907.9423519,2638112.06,1.388565
2014.04.11T10:00:00.000,-577851.04,-207.9810756,1217377.39,1.389065
2014.04.11T11:00:00.000,-577921.76,-70.72,411075.64,1.389235
2014.04.11T12:00:00.000,-789575.695,733.3236567,3330743.145,1.387655
